chromosome geneName geneId transId transLenTrue Ps piS Ss_p Pn piN Sn_p Ds kS Ss_d Dn kN Sn_d DoS alphaMK
2R CG3267 FBgn0042083 FBtr0086126 2141 21 0.00586552712919221 422.764777833333 18 0.00179130254793816 1311.23522216667 56 0.132780082987552 421.749999999999 10 0.00762049914269384 1312.25 -0.179671499786652 -3.8
2R Bap170 FBgn0042085 FBtr0086107 5316 63 0.00338818829531174 1277.979032 40 0.000480226727391006 3786.02096799997 136 0.106687585801138 1274.75 40 0.0108222251550746 3788.49999999997 -0.0320440819019238 -1.15873015873016
3L Cpr65Ax2 FBgn0042118 FBtr0077022 388 3 0.000547702170251214 80314 3 0.00117573833881316 225686 9 0.151101783840504 79.4166666666666 49 0.226960875208604 224.708333333333 -0.081878108413678 0.816326530612245
3L Cpr65Au FBgn0042119 FBtr0077060 453 6 0.0013406721354043 74.2261666666667 4 0.000566359672430453 243.773833333333 6 0.0805369127516779 74.5 1 0.00410677618069815 243.5 -0.248466513454472 -3
X CG18809 FBgn0042132 FBtr0074810 2019 41 0.0156365491636279 272645 23 0.000826966075225544 813.354999999999 21 0.0769113383183274 273.041666666667 11 0.0135308287632618 812.958333333332 0.0993772998659187 -0.0709534368070954
3L frc FBgn0042641 FBtr0075228 1609 16 0.00643246809441671 282.720333333333 13 0.00127650452346735 836.279666666665 26 0.0918727915194346 283 5 0.00598086124401915 835.999999999999 -0.104466384054843 -3225
2R Fsn FBgn0043010 FBtr0087762 1287 18 0.00276497315964276 185.489666666667 3 5.17884452200168e-05 579.510333333334 18 0.0969914683430624 185.583333333333 1 0.00172587372357256 579.416666666667 -0.000902826427405187 -2
3L Msi FBgn0043025 FBtr0075192 1814 37 0.0143598299593374 371.539833333333 31 0.00223441721319095 1311.43016666667 34 0.0910714285714287 373.333333333333 23 0.0175617205395775 1309.66666666667 0.0270106781087313 -0.238542890716804
2L bchs FBgn0043362 FBtr0079144 12155 604 0.0327734784049133 2516.873262 98 0.000705286813966662 7950.12673800014 244 0.0969632744974665 2516.41666666667 19 0.00238976175752299 7950.58333333348 0.00298654191441539 -1.08365284071105
2L cbt FBgn0043364 FBtr0078083 2041 26 0.0137781256696144 302.226204166667 25 0.00123469164457044 981.758795833331 26 0.0860689655172413 302.083333333334 4 0.00407366545022491 981.916666666664 -0.0370511703618526 -5.25
2R CG30427 FBgn0043792 FBtr0300956 2870 9 0.00552405657225671 345.496999999999 5 5.37416782272419e-05 1151503 18 0.0550658133075717 345.041666666666 6 0.00521191501683015 1151.20833333333 0.0768300936581144 -0.666666666666667
2L slam FBgn0043854 FBtr0290281 4117 206 0.0346298617694808 831.219708000005 84 0.00117780661004557 2687.78029199999 70 0.0844136267711783 829.250000000005 27 0.0100381076308207 2689.74999999999 0.0733850617966502 -0.0571736785329018
3R pygo FBgn0043900 FBtr0085806 4507 35 0.00652066543486873 589.463428 22 0.000477180307374781 1855.53657200001 39 0.0662045550997312 589.083333333333 3 0.0016164518881056 1855.91666666667 -0.0443555121848511 -7.17142857142857
3L Notum FBgn0044028 FBtr0075435 3792 77 0.0270829541327084 467.664267333331 25 0.000505823939734941 1545.33573266667 30 0.0638184719021453 470.083333333331 8 0.00518498514717794 1542.91666666667 0.0568065385993622 -0.217532467532467
X Ilp6 FBgn0044047 FBtr0070406 1908 13 0.00810148591635231 75.8848333333334 4 0.00020362058344885 245.115166666667 10 0.129310344827586 77.3333333333334 5 0.0205198358413133 243.666666666667 0.112436438899982 0.384615384615385
3L Ilp5 FBgn0044048 FBtr0076371 478 12 0.00491771418004864 80.1716666666667 0 0 240.828333333333 7 0.0865979381443299 80.8333333333334 3 0.0124913254684247 240.166666666667 0.126061341188702 1
3L Ilp3 FBgn0044050 FBtr0076373 751 27 0.0413037764371668 86.0373333333333 8 0.00101337340063366 273.962666666667 6 0.0687679083094556 87.25 2 0.00733272227314391 272.75 0.0724084956170884 0.111111111111111
2L Cka FBgn0044323 FBtr0306000 2819 80 0.0188166532758275 548.961166666666 12 0.000330997690597162 1698.03883333334 30 0.054611650485437 549.333333333333 1 0.00058904378558806 1697.66666666667 -0.00661564630421153 -3.5
3L Chro FBgn0044324 FBtr0078568 3840 17 0.00353416669063474 664.538500000001 11 0.000367040703673154 2113.46150000001 69 0.103798420458819 664.750000000001 22 0.0104105051461019 2113.25000000001 -0.00293070774901676 -1.02941176470588
3L Pmi FBgn0044419 FBtr0299941 3056 26 0.0177013080583853 134.4965 13 0.00178899262190626 411.5035 7 0.0518518518518519 135 4 0.0121212121212121 412.5 0.097684816955375 125
3L Atg2 FBgn0044452 FBtr0072970 6259 249 0.0241805279901709 1318.12985133333 105 0.00147237693484974 4399.87014866664 123 0.0942249240121581 1316 33 0.00749659245797369 4401.99999999998 0.0163011055909008 -0.571741511500548
2R fdl FBgn0045063 FBtr0087947 2094 97 0.0380797562708741 470.856179166665 27 0.00112508459656674 1548.11082083334 38 0.0809659090909094 469.333333333332 7 0.00451710045171003 1549.66666666667 0.0241444911880745 -0.511045655375552
2L bwa FBgn0045064 FBtr0331184 1538 27 0.0273951463750982 213.681799333334 5 0.000118880905947331 686.318200666666 14 0.0656506447831183 213.25 4 0.00582453585729888 686.749999999999 0.0771695891036235 0.351851851851852
3R mthl12 FBgn0045442 FBtr0082746 1467 44 0.0186970776110344 329.787858 95 0.00589804296086426 1134.194142 34 0.107074569789675 326875 36 0.0325381994063977 1137125 -0.00674506988072859 -1.03914141414141
3R mthl11 FBgn0045443 FBtr0332552 1630 25 0.00704732537089273 359.692097825 39 0.00238520750073739 1236.307902175 35 0.0973913043478262 359375 38 0.0315374507227332 1236625 -0.00825885113407354 -0.436842105263158
2L yuri FBgn0045842 FBtr0300932 956 1 5.54210228457391e-05 180.5 2 0.000700177593989373 599.5 1 0.0055350553505535 180.666666666667 5 0.00834260289210234 599.333333333333 -0.325499321619292 0.6
3R bai FBgn0045866 FBtr0084758 807 25 0.0178291670634974 136.7745 8 0.00117540203413773 481.225500000001 3 0.0218978102189781 137 2 0.00415800415800415 481.000000000001 0.0977322722225709 0.52
X Tre1 FBgn0046687 FBtr0070848 1634 63 0.0197273953079815 289.708883083333 15 0.00114986335102807 886.291116916665 17 0.0587896253602306 289.166666666667 4 0.00451424809555159 886.083333333332 0.0162334571620223 -0.0119047619047619
2R metro FBgn0050021 FBtr0088196 2782 97 0.0350573460245957 427.904166666665 10 0.000197522422323982 1357.09583333334 25 0.0584567420109121 427.666666666665 2 0.00147347740667976 1357.33333333334 0.0189838520017567 -0.288659793814433
2R Cpr49Ab FBgn0050042 FBtr0087914 852 26 0.0153200093263894 207.149393333334 27 0.00143147124349294 569.850606666667 24 0.115848753016894 207.166666666667 2 0.00350979818660427 569.833333333333 -0.0560479137521601 -11.4615384615385
2R CG30069 FBgn0050069 FBtr0087530 12808 166 0.00914417216828676 2736.94979600001 160 0.00124309050451974 9299.0502040001 115 0.0420059356213376 2737.70833333335 36 0.00387167893743919 9298.29166666676 -0.035283042253167 -2.07898259705489
2R Cpr60D FBgn0050163 FBtr0072334 494 10 0.0188248849361835 62.1840366666667 5 0.000526554047614872 216.815963333333 6 0.0947368421052631 63.3333333333334 2 0.00927357032457497 215.666666666667 0.0619499467931586 -0.5
2R Cht12 FBgn0050293 FBtr0071544 1648 79 0.0428867746955605 314.089952333333 64 0.00630343127118223 1095.91004766667 22 0.0699337748344371 314.583333333333 21 0.0191707873716242 1095.41666666667 0.0870053049024778 0.151295961422544
2R CG30401 FBgn0050401 FBtr0071731 1258 23 0.0178449079044887 211.653758 16 0.00172908741153981 613.346242 16 0.0751173708920187 213 17 0.0277777777777778 612 0.181626030251456 0.345268542199489
2R Rpi FBgn0050410 FBtr0301852 1010 34 0.0183901074282038 175134 0 0 547866 9 0.0513796384395813 175.166666666667 1 0.00182537268025555 547.833333333334 0.0343082849121891 1
2R ste24c FBgn0050462 FBtr0100120 2228 49 0.0218358174715544 323.535833333333 3 2.87345695703966e-05 1044.46416666666 34 0.104857363145721 324.25 11 0.0105389221556886 1043.75 0.0900138804757541 0.810760667903525
2R mRpL53 FBgn0050481 FBtr0100285 829 11 0.0102995631251805 111.738166666667 8 0.000355047470729051 353.261833333334 7 0.0625931445603578 111.833333333333 5 0.0141576215195847 353.166666666667 0.151138918489402 -0.0181818181818181
3R qless FBgn0051005 FBtr0085769 3218 44 0.0136964120375552 313.202666666666 11 0.00121489191520915 994.797333333331 10 0.0318894499069891 313.583333333333 3 0.00301684404592308 994.416666666665 0.00495237725342591 0.166666666666667
3R PH4alphaSG1 FBgn0051014 FBtr0085686 1708 103 0.0449018877197453 359.841949586999 107 0.00816498549131414 1260.158050413 38 0.105214582371943 361.166666666666 13 0.0103270223752151 1258.83333333333 -0.064482939609893 -2.03659447348768
3R CG31076 FBgn0051076 FBtr0307505 615 28 0.0414438013677619 124.273210333333 25 0.00653696275551058 421.725529666667 6 0.0563002680965148 124.333333333333 2 0.00474308300395256 421.666666666667 -0.0585410828748313 -1.67857142857143
3R TwdlH FBgn0051080 FBtr0085032 920 34 0.0133469374290116 187841 17 0.00161041782005998 535.159000000001 19 0.101649576460098 186.916666666667 3 0.00559614487797294 536.083333333334 -0.0554866955775503 -2.16666666666667
3R TwdlR FBgn0051081 FBtr0085033 1059 42 0.0299724296412438 239.233012333333 52 0.00482875160694796 735.766987666667 15 0.06282722513089 238.75 7 0.00950764006791172 736.25 -0.00731327529492046 -1.6530612244898
3R Nlg1 FBgn0051146 FBtr0081541 6006 51 0.00381395670066599 980.055666666672 51 0.0015469633468293 3081.94433333332 72 0.0734069668649104 980.833333333339 17 0.00551739059879918 3081.16666666665 -0.218655709053174 -3.23529411764706
3R CG31148 FBgn0051148 FBtr0084441 1777 70 0.0187772581829758 392.033589999999 35 0.00127846005223112 1290.96641 33 0.0841836734693879 391.999999999999 15 0.0116189000774593 1291 0.0575342102712782 -0.1
3R wge FBgn0051151 FBtr0310425 5811 175 0.0232514291223673 1228.53726333333 99 0.00215423604203298 3778.46273666663 67 0.0544604755131072 1230.25 27 0.00714900377308539 3776.74999999997 0.0312438692745226 -0.403809523809524
3R Efa6 FBgn0051158 FBtr0113396 6262 194 0.0213070225771325 1078.32783916667 53 0.000362979082968993 3484.6721608333 61 0.0566782810685246 1076.25000000001 8 0.00229440022944004 3486.74999999997 0.0221558516543843 -1.08311855670103
3R CG31251 FBgn0051251 FBtr0083484 1060 33 0.0170293531526208 196.033479666667 50 0.00512972850198442 721.966520333333 14 0.0711562897077509 196.75 8 0.0110918544194108 721.249999999999 -0.0966371209717928 -1.65151515151515
3R Tpl94D FBgn0051281 FBtr0084339 1491 21 0.0297426279363006 113.016284666667 15 0.00517027864496446 378.983715333334 13 0.121739130434783 115 36 0.10079575596817 377 0.304852861686306 0.742063492063492
3R Unc-115a FBgn0051352 FBtr0300564 3551 3 0.00117335830874246 621.903333333334 5 0.000150679456505206 1910.09666666668 48 0.0770981127024494 622.583333333334 7 0.00418976127089423 1909.41666666667 -0.0622607233697314 -10.4285714285714
3R sals FBgn0051374 FBtr0082399 3419 61 0.00928868043878256 629.607273333336 36 0.000731856647415784 2175.39272666668 54 0.0870712401055406 631.666666666669 12 0.00598159509202451 2173.33333333334 -0.00875396370840337 -1.65573770491803
3R CG31406 FBgn0051406 FBtr0082236 1010 10 0.00687093587795704 164.631098666667 27 0.00318124335450679 582.368901333333 19 0.116504854368932 163.083333333333 47 0.0806982400915725 582.416666666667 0.0927408594517185 -0.0914893617021277
3R pb FBgn0051481 FBtr0089276 3728 24 0.00813901932146801 539.069999999998 23 0.000482279919338278 1806.93000000001 38 0.0703269586674895 540.333333333331 15 0.00830718109654786 1805.66666666668 0.0497029259144566 -1.42777777777778
2L CG31619 FBgn0051619 FBtr0110959 5495 2 6.80057994834041e-05 960.216000000007 3 0.000100137688450821 3221.78399999998 18 0.0187532557735717 959.83333333334 11 0.0034138519629649 3222.16666666665 -0.44154371915512 -1.45454545454545
2L CG31661 FBgn0051661 FBtr0077932 1341 56 0.0292720497810816 281.214866666667 37 0.00232612640216935 897.785133333332 15 0.0534600534600534 280.583333333333 8 0.00890455430850572 898.416666666665 0.0691663306947413 -0.238839285714286
2L SoYb FBgn0051755 FBtr0303882 4909 174 0.0237074966818104 992.326355830508 305 0.0098820656896031 3435.34649454448 80 0.0805538074260535 993.125000000008 86 0.0253284326212746 3434.87499999998 -0.0549872596254323 -0.630580058807805
2L fred FBgn0051774 FBtr0308127 4925 254 0.0305550851367242 1061.28047778667 80 0.000837379583219662 3279.71952221332 58 0.0545540053299888 1063.16666666667 9 0.00305079574922461 3277.83333333332 0.0262862487169759 -1.02974628171479
2L Tap42 FBgn0051852 FBtr0080466 1335 27 0.00434641576705854 244.4795 16 0.000571532307629871 895.520499999998 28 0.114891434433236 243.708333333334 9 0.0100413741806518 896.291666666665 -0.035839373900256 -0.843621399176955
2L CG31961 FBgn0051961 FBtr0077484 1333 47 0.0163818996186991 238.872736666667 28 0.00141261812775631 826.127113333333 23 0.0959666203059804 239.666666666667 7 0.00848142164781907 825.333333333332 0.00181728502411968 -0.957446808510638
3L CG32022 FBgn0052022 FBtr0076597 792 19 0.0110779630982785 133.6035 7 0.000433564409173587 400.3965 7 0.0524672079950031 133.416666666667 3 0.00748907842729353 400.583333333333 0.0872454780434645 0.140350877192982
3L Cpr66D FBgn0052029 FBtr0076567 1104 33 0.0222490876481705 183.468833333333 11 0.000722980171670497 626.531166666666 11 0.06 183.333333333333 2 0.00319148936170213 626.666666666667 0.019032908887653 -0.833333333333333
3L A2bp1 FBgn0052062 FBtr0305093 6692 82 0.012136709475825 746.764706000001 50 0.000744601175156399 2139.23529400001 20 0.0281312793034159 746.500000000001 14 0.00701098387473706 2139.50000000001 0.141698144924678 0.128919860627178
3L Ndfip FBgn0052177 FBtr0075210 2094 23 0.0181004336737176 197.496733333333 11 0.00112423995637177 603.503266666667 15 0.0758853288364249 197.666666666667 1 0.00165745856353591 603.333333333333 -0.0371042526955854 -6.17391304347826
3L Krn FBgn0052179 FBtr0075197 1354 21 0.0190008727315337 167.280333333333 10 0.00214330993944813 483.719666666667 11 66 166.666666666667 4 0.00825877494838265 484.333333333334 0.00984973623393916 -0.309523809523809
3L gogo FBgn0052227 FBtr0074848 5099 33 0.00388473459526548 938.414500000007 34 0.000502446659573048 2877.58549999998 84 0.0905941913136151 938.250000000007 16 0.00555989922682654 2877.74999999998 -0.0567032723165569 -4.40909090909091
3L CG32301 FBgn0052301 FBtr0301321 3519 152 0.0307280735401279 786.158060957336 92 0.00216796656499043 2546.82693904267 88 0.11347216319592 784.333333333336 47 0.018451874631944 2547.16666666666 0.0739638461441358 -0.133258678611422
3L CG32354 FBgn0052354 FBtr0076662 3251 89 0.0250610665000334 478.212999999998 25 0.000525480465360969 1507787 35 0.0732600732600735 477.749999999998 5 0.00331510028178352 1508.25 0.0227547295032575 -0.966292134831461
3L CG32364 FBgn0052364 FBtr0076720 1046 21 0.0164437271835527 155.81221 18 0.00101725062111326 534.18779 11 0.0837246746276667 155.270833333333 44 0.0841547512369969 534.729166666667 0.443022395151112 0.785714285714286
3L Cpr65Av FBgn0052405 FBtr0077024 642 11 0.0289354074693413 79.651484 8 0.00470986261732519 253.348516 8 0.0998959417273674 80.0833333333333 1 0.00395387149917628 252.916666666666 -0.101912899820064 -4.81818181818182
3L vito FBgn0052418 FBtr0077119 951 44 0.0418148811719189 162.861166666667 24 0.00189753823545032 629.138833333333 11 0.0675191815856777 162.916666666667 6 0.00953768711087562 629.083333333333 0.080365061337921 0
3L shep FBgn0052423 FBtr0308859 5850 44 0.00815812095898121 443.654199999999 12 0.000106912654537798 1326.3458 16 0.0361037984204589 443.166666666666 3 0.00226102248461249 1326.83333333333 0.0459992475618406 -0.454545454545454
3L mthl8 FBgn0052475 FBtr0072462 1729 10 0.00620709028205015 345.896999999999 14 0.000963436780110963 1130103 39 0.115830115830116 345.333333333333 17 0.0150353773584906 1130.66666666667 -0.0194688239825923 -2.21176470588235
X TwdlY FBgn0052570 FBtr0074326 1034 40 0.026237216405363 180.436666666667 12 0.000467821314662462 560.563333333334 6 0.0444238778343359 180.083333333333 9 0.0178279601842222 560.916666666667 0.268866386520042 0.8
X TwdlX FBgn0052571 FBtr0074325 1366 60 0.0221895557357553 269.805703333334 20 0.00080631537427648 768.194296666666 13 0.0481778875849289 269.833333333334 3 0.00390540247342157 768.166666666666 0.0399203051162612 -0.444444444444444
X Twdlalpha FBgn0052574 FBtr0074329 1354 48 0.0224895453038414 307.650718333334 25 0.00171180021333293 856.349281666666 19 0.0617133576938692 307.875000000001 18 0.0221930208789605 856.124999999999 0.193765809344363 0.450231481481481
X CG32579 FBgn0052579 FBtr0331754 1317 56 0.0245818188730891 270.16763 24 0.00148440687032365 806.83237 33 0.125441967717141 271.041666666667 26 0.0348060289014347 804.458333333334 0.160253505230648 0.456043956043956
X Mur11Da FBgn0052644 FBtr0305599 2012 89 0.0262327930748514 512.714247333332 148 0.00943759707408407 1365.28558766667 37 0.0745951251431377 509.416666666666 35 0.0255738902758327 1368.58333333333 -0.00927051048486066 -0.757945425361156
X Atg8a FBgn0052672 FBtr0071498 1214 11 0.00305696602983391 84.0086666666666 1 0.000149305745785635 279.006333333333 2 0.0237037037037037 84375 2 0.00717810677433827 278625 0.185871238590463 0.909090909090909
X Muc4B FBgn0052774 FBtr0307050 1716 43 0.00747459565676236 424.321725833333 78 0.00593743182204361 1063.67827416667 33 0.0827423167848701 423 23 0.0215962441314554 1065 -0.235712191821311 -1.60262891809909
3R Synd FBgn0053094 FBtr0083966 2022 33 0.00826580532863425 321.105460666666 13 0.000378272610580141 1160.89453933333 8 0.0249221183800623 320.999999999999 1 0.000861326442721792 1161 -0.0103547160151713 -2.15151515151515
3R 4EHP FBgn0053100 FBtr0300475 2401 11 0.00696193778633189 168.236333333333 10 0.00133198597089302 575.763666666666 8 0.0476900149031296 167.75 6 0.0121475054229935 576.25 0.0424103612448491 -0.212121212121212
